Year,Decade,Recent,Runtime_Binned,Top_Company,Top_Main_Actor,Top_Director,Top_Writer,Log_Budget,Weighted_Score,Log_Votes,G,PG,PG-13,R,NC-17,Not Rated,Unrated,X,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Historical,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Worldwide Gross
1982,1980,False,>120,False,False,False,False,16.012735246411598,10050000.0,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13277558.0
1980,1980,False,90-120,False,False,False,False,15.201805169084134,2652000.0,10.859018228147887,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18971000.0
1998,1990,False,90-120,False,False,False,False,16.012735246411598,133980000.0,14.36939624590319,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17195500.0
1988,1980,False,90-120,False,False,False,False,16.588099342704055,9450000.0,11.918397239722838,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32155047.0
1988,1980,False,90-120,False,True,False,False,16.705882371415992,149650000.0,14.53335083891935,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151927281.0
1986,1980,False,90-120,False,False,False,False,16.52356082573315,3720000.0,11.034905792929415,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25147055.0
1989,1980,False,90-120,False,False,False,False,14.914123179965662,4104000.0,10.896757843893464,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4609953.0
1995,1990,False,>120,False,False,False,False,15.520258832020865,2774000.0,10.545367754151743,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11079373.0
1986,1980,False,90-120,False,False,False,False,14.508658238524095,304500.0,8.566173813637858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1301121.0
1989,1980,False,90-120,False,False,False,False,15.201805169084134,660000.0,9.392745258631441,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43671.0
2017,2010,True,90-120,False,False,False,False,16.166885910365842,34020000.0,13.199326270390594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27869129.0
2013,2010,True,60-90,False,False,False,False,15.894952224644102,47600000.0,13.652992804936396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20045576.0
1999,1990,False,90-120,False,False,False,False,16.012735246411598,105840000.0,14.200773639026796,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10409377.0
1992,1990,False,>120,False,False,False,False,17.182806422433504,1664000.0,10.165890277802454,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519569.0
1984,1980,False,>120,False,False,False,False,16.705882371415992,312910000.0,15.142585824676148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52066791.0
1982,1980,False,90-120,False,True,False,False,16.52356082573315,180180000.0,14.66566191468422,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125212904.0
1984,1980,False,90-120,False,False,False,False,12.765691290604371,3876000.0,10.950824090522445,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3677209.0
2011,2010,True,90-120,False,False,False,False,16.300417291085605,33370000.0,13.060490101343552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188194.0
2005,2000,False,90-120,False,False,False,False,14.508658238524095,44160000.0,13.369225017834633,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5969708.0
2005,2000,False,90-120,False,False,False,False,13.710151153416941,9920000.0,11.982935344196433,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,381420.0
2013,2010,True,90-120,False,False,False,False,14.731801689838349,104370000.0,14.200773639026796,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6918591.0
2003,2000,False,90-120,False,False,False,False,18.17221939747438,99180000.0,14.352004513273993,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179265204.0
2014,2010,True,90-120,False,False,False,False,17.216707972959764,29150000.0,13.180634172318978,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642346.0
2017,2010,True,90-120,False,False,False,False,15.424948670398354,53940000.0,13.676249640055394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19735344.0
2017,2010,True,90-120,False,False,False,False,18.197537205138154,98550000.0,14.115615891155079,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,311950384.0
2017,2010,True,90-120,False,False,False,False,18.064005814299346,14400000.0,12.388398368982115,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123081555.0
2000,2000,False,90-120,False,False,False,False,15.096444681204078,8580000.0,11.775297421715827,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43805.0
2019,2010,True,90-120,False,False,False,False,15.607270193858982,73440000.0,13.83531416565213,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24863452.0
2018,2010,True,>120,False,False,False,False,16.012735246411598,16740000.0,12.506180941677357,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580940.0
2017,2010,True,>120,False,False,False,False,17.341871111992198,36500000.0,13.122365377402328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23355100.0
2016,2010,True,90-120,False,False,False,False,16.118095750958314,36570000.0,13.180634172318978,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4644472.0
2014,2010,True,>120,False,False,False,False,16.993564429978885,95900000.0,14.130322027731049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19206513.0
2013,2010,True,>120,False,False,False,False,16.951004817371683,447200000.0,15.536490024022143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48517427.0
2019,2010,True,90-120,False,False,False,False,16.811242881518265,56070000.0,13.698977865303197,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157563598.0
2018,2010,True,90-120,False,False,False,False,16.300417291085605,31950000.0,13.017005083966255,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20596567.0
2016,2010,True,60-90,False,False,False,False,16.759949589762293,110410000.0,14.408837955728044,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140705322.0
2018,2010,True,>120,False,False,False,False,17.909855136853043,93600000.0,14.077875591662238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76073488.0
2010,2010,True,90-120,False,False,False,False,15.894952224644102,3404000.0,11.211833885608513,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25603.0
1994,1990,False,>120,False,False,False,False,17.622173069956816,6360000.0,11.695255355062795,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30806194.0
2014,2010,True,90-120,False,False,False,False,15.424948670398354,27520000.0,12.971542813248437,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2379154.0
2007,2000,False,>120,False,False,False,False,17.129696599000436,37400000.0,13.217675375388819,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27066382.0
2015,2010,True,90-120,False,False,False,False,14.978661680269907,7560000.0,11.695255355062795,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5425148.0
2010,2010,True,90-120,False,False,False,False,14.508658238524095,99360000.0,14.137594781770806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13796834.0
2018,2010,True,90-120,False,False,False,False,16.118095750958314,15860000.0,12.468440756144114,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104438188.0
2017,2010,True,90-120,False,False,False,False,15.424948670398354,94500000.0,14.04662307257814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56411585.0
2012,2010,True,>120,False,False,False,False,17.370858648025116,81840000.0,14.093143052138025,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88215156.0
2007,2000,False,90-120,False,False,False,False,17.370858648025116,46920000.0,13.444448325847754,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20576198.0
2001,2000,False,>120,False,True,False,False,17.78580249038432,186960000.0,14.715672314412528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83282296.0
2016,2010,True,>120,False,False,False,False,18.497641794347754,34560000.0,13.199326270390594,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22678555.0
1987,1980,False,90-120,False,False,False,False,16.811242881518265,19800000.0,12.706850963741102,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66673516.0
1991,1990,False,90-120,False,False,False,False,17.50439003707821,11730000.0,12.345838935721968,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8479793.0
2013,2010,True,90-120,False,False,False,False,16.811242881518265,42560000.0,13.541075028051122,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17496820.0
2012,2010,True,90-120,False,False,False,False,16.52356082573315,32940000.0,13.321215875492413,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20546518.0
2018,2010,True,90-120,False,False,False,False,16.118095750958314,34790000.0,13.102162710901053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12442161.0
1983,1980,False,60-90,False,False,False,False,13.032440858057756,2116000.0,10.736418414365376,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11919250.0
2006,2000,False,90-120,False,False,False,False,14.220976332738882,17100000.0,12.611541086966115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208550.0
2010,2010,True,60-90,False,False,False,False,13.592368256649284,7150000.0,11.775297421715827,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156190.0
2019,2010,True,90-120,False,False,False,False,15.64006001130563,55480000.0,13.500801182986649,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22783982.0
1991,1990,False,90-120,False,False,False,False,16.454567959008102,13420000.0,12.301387370778713,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39673161.0
1989,1980,False,90-120,False,False,True,False,16.929025911619092,29820000.0,12.948012371209098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18671317.0
1998,1990,False,90-120,False,False,False,False,17.034386422832473,35360000.0,13.161586013632684,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55494066.0
1997,1990,False,90-120,False,False,False,True,17.216707972959764,48300000.0,13.45883704259595,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43312294.0
2007,2000,False,90-120,False,False,False,False,14.508658238524095,25760000.0,13.038983942375959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5540941.0
2000,2000,False,60-90,False,False,False,False,16.118095750958314,8680000.0,11.849404844423074,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1961544.0
1993,1990,False,90-120,False,False,False,False,15.76142084987672,6240000.0,11.775297421715827,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12741891.0
2000,2000,False,60-90,False,False,False,False,16.52356082573315,14400000.0,12.793862088206213,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47737094.0
2000,2000,False,90-120,False,False,False,False,12.429220196836383,3498000.0,10.87806606028079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1182065.0
2000,2000,False,>120,False,False,False,False,16.951004817371683,8280000.0,12.100717685412471,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22844291.0
2001,2000,False,90-120,False,False,False,False,15.424948670398354,11520000.0,12.100717685412471,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5480653.0
2001,2000,False,90-120,False,False,False,False,15.894952224644102,6380000.0,11.608244735642321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2534372.0
2000,2000,False,90-120,False,False,False,False,15.319588176962746,652380000.0,15.877297291631844,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7390108.0
1998,1990,False,60-90,False,False,False,False,16.811242881518265,1568000.0,10.799595985047786,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9257103.0
1999,1990,False,90-120,False,False,False,False,16.300417291085605,53900000.0,13.554147092530322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21142914.0
1999,1990,False,60-90,False,False,True,False,16.118095750958314,21700000.0,12.644330802262578,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3325736.0
2000,2000,False,90-120,False,False,False,False,15.955576839107596,21440000.0,12.676079399771027,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200972.0
1981,1980,False,>120,False,False,False,False,16.300417291085605,3648000.0,10.950824090522445,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14867086.0
2016,2010,True,90-120,False,False,False,False,16.52356082573315,29610000.0,13.060490101343552,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20651333.0
2011,2010,True,90-120,False,False,False,False,11.51293546492023,64170000.0,13.742940940397677,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1938783.0
2007,2000,False,90-120,False,False,False,False,15.76142084987672,3300000.0,11.918397239722838,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5713425.0
1992,1990,False,90-120,False,False,False,False,16.705882371415992,2419000.0,10.62135173563291,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8669847.0
2014,2010,True,90-120,False,False,True,False,16.705882371415992,7540000.0,11.775297421715827,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25419147.0
1982,1980,False,60-90,False,False,False,False,16.012735246411598,14490000.0,12.25486757159303,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18196170.0
1989,1980,False,90-120,False,False,False,False,15.424948670398354,2976000.0,10.778977123006351,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117463.0
1996,1990,False,>120,False,True,True,False,17.599700214609808,153520000.0,14.51860856442677,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165615285.0
2016,2010,True,90-120,False,False,False,False,14.914123179965662,76300000.0,13.901689171636098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4935501.0
1999,1990,False,90-120,False,False,False,False,16.380459992348886,245630000.0,14.975531788240602,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23106667.0
2015,2010,True,>120,False,False,False,False,15.424948670398354,1680000.0,10.463131911491967,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4842699.0
2019,2010,True,>120,False,False,False,False,16.118095750958314,9360000.0,11.775297421715827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10209813.0
1992,1990,False,>120,False,False,False,False,15.018483162256882,3848000.0,10.859018228147887,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4814619.0
1988,1980,False,90-120,False,False,False,False,15.76142084987672,2088000.0,10.491301994830229,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5979011.0
1988,1980,False,90-120,False,False,False,False,14.914123179965662,3072000.0,10.778977123006351,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984315.0
1984,1980,False,90-120,False,False,False,False,13.45883704259595,12160000.0,12.154784614286667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14418922.0
1987,1980,False,90-120,False,False,False,False,14.914123179965662,3740000.0,11.608244735642321,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7888703.0
1987,1980,False,90-120,False,False,False,False,13.815511557963774,1976000.0,11.23850177707664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576615.0
1983,1980,False,90-120,False,True,False,False,12.765691290604371,8960000.0,11.849404844423074,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17343596.0
2012,2010,True,90-120,False,False,False,False,13.710151153416941,9600000.0,11.918397239722838,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,245027.0
2019,2010,True,90-120,False,False,False,False,15.424948670398354,1625000.0,10.12667110305036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,359377.0
1998,1990,False,90-120,False,True,False,False,17.822843761378564,77720000.0,13.963931425151141,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198685114.0
2002,2000,False,90-120,False,False,False,False,18.064005814299346,8060000.0,12.468440756144114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25852764.0
2011,2010,True,90-120,False,True,False,False,17.50439003707821,49140000.0,13.721200977393528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91627228.0
2016,2010,True,>120,False,False,False,False,18.980296537602072,368750000.0,15.648092181712572,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746846894.0
2011,2010,True,90-120,False,False,False,False,16.811242881518265,7280000.0,11.775297421715827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4627375.0
2018,2010,True,90-120,False,False,False,False,16.906553056777135,67310000.0,14.054528245836039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,365550119.0
2015,2010,True,60-90,False,False,False,False,13.592368256649284,19530000.0,12.644330802262578,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143658.0
1982,1980,False,60-90,False,False,False,False,15.76142084987672,28120000.0,12.821260987319457,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14665733.0
2014,2010,True,90-120,False,False,False,False,15.201805169084134,39040000.0,13.369225017834633,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2595622.0
2009,2000,False,90-120,False,False,False,False,17.034386422832473,7080000.0,11.695255355062795,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4515258.0
1981,1980,False,90-120,False,False,False,False,15.607270193858982,94320000.0,14.085538458535822,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25244626.0
1992,1990,False,90-120,False,False,False,False,16.118095750958314,2144000.0,10.373522431293592,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,384048.0
1989,1980,False,90-120,False,False,False,False,14.731801689838349,24820000.0,12.73670383776449,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4729352.0
1995,1990,False,90-120,False,False,False,False,16.759949589762293,5940000.0,11.407576060361786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005941.0
2007,2000,False,90-120,False,False,False,False,15.424948670398354,6490000.0,11.608244735642321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1229330.0
1992,1990,False,>120,False,False,False,False,15.894952224644102,42000000.0,13.235693848424024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21706101.0
2002,2000,False,60-90,False,False,False,False,16.118095750958314,15080000.0,12.468440756144114,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33526835.0
2000,2000,False,60-90,False,True,False,False,18.258161826219297,53530000.0,13.825461878915961,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58292295.0
2007,2000,False,90-120,False,False,False,False,16.811242881518265,5580000.0,12.100717685412471,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26013153.0
2018,2010,True,60-90,False,False,False,False,15.424948670398354,14560000.0,12.54254845357358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31039126.0
1992,1990,False,90-120,False,False,False,False,16.118095750958314,40920000.0,13.3374763699232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50752337.0
2017,2010,True,90-120,False,False,False,False,15.424948670398354,31200000.0,13.081543466215237,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16373843.0
1999,1990,False,>120,False,True,False,False,17.72753358339242,70680000.0,13.742940940397677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73956241.0
2017,2010,True,90-120,False,False,False,False,15.607270193858982,25460000.0,12.847929163278053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3187255.0
2014,2010,True,60-90,False,False,False,False,15.201805169084134,9400000.0,12.206077645517674,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25358716.0
1984,1980,False,90-120,False,True,False,False,15.424948670398354,22680000.0,12.793862088206213,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38435947.0
1996,1990,False,60-90,False,False,False,False,16.380459992348886,8930000.0,12.154784614286667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17917287.0
2012,2010,True,60-90,False,False,False,False,12.506180941677357,21120000.0,12.706850963741102,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,592116.0
1992,1990,False,90-120,False,False,False,False,13.815511557963774,28400000.0,12.899222326086994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2038916.0
2010,2010,True,90-120,False,False,False,False,17.50439003707821,49400000.0,13.541075028051122,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60040976.0
2018,2010,True,90-120,False,False,False,False,17.453096744006448,60060000.0,13.721200977393528,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41657844.0
1992,1990,False,90-120,False,False,False,False,17.216707972959764,10780000.0,12.301387370778713,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14110589.0
1998,1990,False,90-120,False,False,False,False,17.370858648025116,4182000.0,11.314486721293981,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10493366.0
1994,1990,False,90-120,False,False,True,False,17.216707972959764,1643000.0,10.34177474101152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3783003.0
1994,1990,False,>120,False,False,False,False,17.249497794707484,49500000.0,13.399996629152975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24822619.0
1992,1990,False,90-120,False,False,True,False,17.57671069691365,15810000.0,12.644330802262578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23278931.0
1997,1990,False,90-120,False,False,True,False,16.52356082573315,56800000.0,13.592368256649284,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64256513.0
2001,2000,False,60-90,False,False,False,False,16.380459992348886,17360000.0,12.644330802262578,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007898.0
1997,1990,False,60-90,False,False,False,False,14.220976332738882,5082000.0,11.251573687764477,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,626057.0
2000,2000,False,90-120,False,False,False,False,13.815511557963774,5110000.0,11.19822841866684,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019121.0
1994,1990,False,90-120,False,False,False,False,14.978661680269907,4060000.0,10.968215530759236,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7266973.0
1981,1980,False,>120,False,False,False,False,17.281246492014,15330000.0,12.25486757159303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40382659.0
1981,1980,False,60-90,False,False,False,False,14.845130332288226,1768000.0,10.434145214930487,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26279000.0
1997,1990,False,90-120,False,False,False,False,15.201805169084134,1176000.0,9.952325334619427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46362.0
1999,1990,False,90-120,False,False,False,False,15.201805169084134,2900000.0,10.819798284210286,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2924635.0
1984,1980,False,90-120,False,False,False,False,16.380459992348886,7150000.0,11.608244735642321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25068724.0
2014,2010,True,60-90,False,False,False,False,13.815511557963774,39050000.0,13.47302165746721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62882090.0
